snapshot_time,vehicle_id,route_id,route_stop_id,vehicle_lat,vehicle_lon,vehicle_speed,estimated_time_arrival
2026-03-05T16:05:10.318212,38,29,419,33.77691,-84.38935,0,2026-03-05T16:14:15.318212
2026-03-05T16:05:10.318212,38,29,420,33.77691,-84.38935,0,2026-03-05T16:18:03.318212
2026-03-05T16:05:10.318212,38,29,407,33.77691,-84.38935,0,2026-03-05T16:19:31.318212
2026-03-05T16:05:10.318212,38,29,408,33.77691,-84.38935,0,2026-03-05T16:21:08.318212
2026-03-05T16:05:10.318212,38,29,409,33.77691,-84.38935,0,2026-03-05T16:22:24.318212
2026-03-05T16:05:10.318212,38,29,410,33.77691,-84.38935,0,2026-03-05T16:23:15.318212
2026-03-05T16:05:10.318212,38,29,399,33.77691,-84.38935,0,2026-03-05T16:24:38.318212
2026-03-05T16:05:10.318212,38,29,400,33.77691,-84.38935,0,2026-03-05T16:25:41.318212
2026-03-05T16:05:10.318212,38,29,401,33.77691,-84.38935,0,2026-03-05T16:26:54.318212
2026-03-05T16:05:10.318212,38,29,402,33.77691,-84.38935,0,2026-03-05T16:27:44.318212
2026-03-05T16:05:10.318212,38,29,396,33.77691,-84.38935,0,2026-03-05T16:30:30.318212
2026-03-05T16:05:10.318212,38,29,404,33.77691,-84.38935,0,2026-03-05T16:34:37.318212
2026-03-05T16:05:10.318212,38,29,397,33.77691,-84.38935,0,2026-03-05T16:05:33.318212
2026-03-05T16:05:10.318212,38,29,398,33.77691,-84.38935,0,2026-03-05T16:06:23.318212
2026-03-05T16:05:10.318212,38,29,411,33.77691,-84.38935,0,2026-03-05T16:07:11.318212
2026-03-05T16:05:10.318212,38,29,412,33.77691,-84.38935,0,2026-03-05T16:07:58.318212
2026-03-05T16:05:10.318212,38,29,413,33.77691,-84.38935,0,2026-03-05T16:09:01.318212
2026-03-05T16:05:10.318212,38,29,415,33.77691,-84.38935,0,2026-03-05T16:09:41.318212
