snapshot_time,vehicle_id,route_id,route_stop_id,vehicle_lat,vehicle_lon,vehicle_speed,estimated_time_arrival
2026-03-09T11:01:50.938582,13,17,195,33.77839,-84.39997,3.99964208652,2026-03-09T11:15:39.938582
2026-03-09T11:01:50.938582,13,17,196,33.77839,-84.39997,3.99964208652,2026-03-09T11:16:20.938582
2026-03-09T11:01:50.938582,13,17,208,33.77839,-84.39997,3.99964208652,2026-03-09T11:02:37.938582
2026-03-09T11:01:50.938582,13,17,418,33.77839,-84.39997,3.99964208652,2026-03-09T11:03:04.938582
2026-03-09T11:01:50.938582,13,17,206,33.77839,-84.39997,3.99964208652,2026-03-09T11:04:03.938582
2026-03-09T11:01:50.938582,13,17,209,33.77839,-84.39997,3.99964208652,2026-03-09T11:06:10.938582
2026-03-09T11:01:50.938582,13,17,210,33.77839,-84.39997,3.99964208652,2026-03-09T11:11:23.938582
2026-03-09T11:01:50.938582,13,17,211,33.77839,-84.39997,3.99964208652,2026-03-09T11:11:53.938582
2026-03-09T11:01:50.938582,13,17,212,33.77839,-84.39997,3.99964208652,2026-03-09T11:13:53.938582
2026-03-09T11:01:50.938582,13,17,213,33.77839,-84.39997,3.99964208652,2026-03-09T11:14:39.938582
2026-03-09T11:01:50.938582,3,17,195,33.78613,-84.3988,0,2026-03-09T11:06:10.938582
2026-03-09T11:01:50.938582,3,17,196,33.78613,-84.3988,0,2026-03-09T11:06:51.938582
2026-03-09T11:01:50.938582,3,17,208,33.78613,-84.3988,0,2026-03-09T11:07:44.938582
2026-03-09T11:01:50.938582,3,17,418,33.78613,-84.3988,0,2026-03-09T11:08:11.938582
2026-03-09T11:01:50.938582,3,17,206,33.78613,-84.3988,0,2026-03-09T11:09:10.938582
2026-03-09T11:01:50.938582,3,17,209,33.78613,-84.3988,0,2026-03-09T11:11:17.938582
2026-03-09T11:01:50.938582,3,17,210,33.78613,-84.3988,0,2026-03-09T11:01:54.938582
2026-03-09T11:01:50.938582,3,17,211,33.78613,-84.3988,0,2026-03-09T11:02:24.938582
2026-03-09T11:01:50.938582,3,17,212,33.78613,-84.3988,0,2026-03-09T11:04:24.938582
2026-03-09T11:01:50.938582,3,17,213,33.78613,-84.3988,0,2026-03-09T11:05:10.938582
2026-03-09T11:02:20.938735,13,17,195,33.77848,-84.40114,1.99982104326,2026-03-09T11:15:54.938735
2026-03-09T11:02:20.938735,13,17,196,33.77848,-84.40114,1.99982104326,2026-03-09T11:16:35.938735
2026-03-09T11:02:20.938735,13,17,208,33.77848,-84.40114,1.99982104326,2026-03-09T11:02:52.938735
2026-03-09T11:02:20.938735,13,17,418,33.77848,-84.40114,1.99982104326,2026-03-09T11:03:19.938735
2026-03-09T11:02:20.938735,13,17,206,33.77848,-84.40114,1.99982104326,2026-03-09T11:04:18.938735
2026-03-09T11:02:20.938735,13,17,209,33.77848,-84.40114,1.99982104326,2026-03-09T11:06:25.938735
2026-03-09T11:02:20.938735,13,17,210,33.77848,-84.40114,1.99982104326,2026-03-09T11:11:38.938735
2026-03-09T11:02:20.938735,13,17,211,33.77848,-84.40114,1.99982104326,2026-03-09T11:12:08.938735
2026-03-09T11:02:20.938735,13,17,212,33.77848,-84.40114,1.99982104326,2026-03-09T11:14:08.938735
2026-03-09T11:02:20.938735,13,17,213,33.77848,-84.40114,1.99982104326,2026-03-09T11:14:54.938735
2026-03-09T11:02:20.938735,3,17,195,33.78616,-84.39708,24.99999997704,2026-03-09T11:06:20.938735
2026-03-09T11:02:20.938735,3,17,196,33.78616,-84.39708,24.99999997704,2026-03-09T11:07:01.938735
2026-03-09T11:02:20.938735,3,17,208,33.78616,-84.39708,24.99999997704,2026-03-09T11:07:54.938735
2026-03-09T11:02:20.938735,3,17,418,33.78616,-84.39708,24.99999997704,2026-03-09T11:08:21.938735
2026-03-09T11:02:20.938735,3,17,206,33.78616,-84.39708,24.99999997704,2026-03-09T11:09:20.938735
2026-03-09T11:02:20.938735,3,17,209,33.78616,-84.39708,24.99999997704,2026-03-09T11:11:27.938735
2026-03-09T11:02:20.938735,3,17,210,33.78616,-84.39708,24.99999997704,2026-03-09T11:16:40.938735
2026-03-09T11:02:20.938735,3,17,211,33.78616,-84.39708,24.99999997704,2026-03-09T11:02:34.938735
2026-03-09T11:02:20.938735,3,17,212,33.78616,-84.39708,24.99999997704,2026-03-09T11:04:34.938735
2026-03-09T11:02:20.938735,3,17,213,33.78616,-84.39708,24.99999997704,2026-03-09T11:05:20.938735
2026-03-09T11:02:50.939150,13,17,195,33.77918,-84.40206,7.99928417304,2026-03-09T11:16:02.939150
2026-03-09T11:02:50.939150,13,17,196,33.77918,-84.40206,7.99928417304,2026-03-09T11:16:43.939150
2026-03-09T11:02:50.939150,13,17,208,33.77918,-84.40206,7.99928417304,2026-03-09T11:03:00.939150
2026-03-09T11:02:50.939150,13,17,418,33.77918,-84.40206,7.99928417304,2026-03-09T11:03:27.939150
2026-03-09T11:02:50.939150,13,17,206,33.77918,-84.40206,7.99928417304,2026-03-09T11:04:26.939150
2026-03-09T11:02:50.939150,13,17,209,33.77918,-84.40206,7.99928417304,2026-03-09T11:06:33.939150
2026-03-09T11:02:50.939150,13,17,210,33.77918,-84.40206,7.99928417304,2026-03-09T11:11:46.939150
2026-03-09T11:02:50.939150,13,17,211,33.77918,-84.40206,7.99928417304,2026-03-09T11:12:16.939150
2026-03-09T11:02:50.939150,13,17,212,33.77918,-84.40206,7.99928417304,2026-03-09T11:14:16.939150
2026-03-09T11:02:50.939150,13,17,213,33.77918,-84.40206,7.99928417304,2026-03-09T11:15:02.939150
2026-03-09T11:02:50.939150,3,17,195,33.786282,-84.395591,0,2026-03-09T11:06:44.939150
2026-03-09T11:02:50.939150,3,17,196,33.786282,-84.395591,0,2026-03-09T11:07:25.939150
2026-03-09T11:02:50.939150,3,17,208,33.786282,-84.395591,0,2026-03-09T11:08:18.939150
2026-03-09T11:02:50.939150,3,17,418,33.786282,-84.395591,0,2026-03-09T11:08:45.939150
2026-03-09T11:02:50.939150,3,17,206,33.786282,-84.395591,0,2026-03-09T11:09:44.939150
2026-03-09T11:02:50.939150,3,17,209,33.786282,-84.395591,0,2026-03-09T11:11:51.939150
2026-03-09T11:02:50.939150,3,17,210,33.786282,-84.395591,0,2026-03-09T11:17:04.939150
2026-03-09T11:02:50.939150,3,17,211,33.786282,-84.395591,0,2026-03-09T11:02:58.939150
2026-03-09T11:02:50.939150,3,17,212,33.786282,-84.395591,0,2026-03-09T11:04:58.939150
2026-03-09T11:02:50.939150,3,17,213,33.786282,-84.395591,0,2026-03-09T11:05:44.939150
2026-03-09T11:03:20.939512,13,17,195,33.77971,-84.402416,2.99973156489,2026-03-09T11:16:30.939512
2026-03-09T11:03:20.939512,13,17,196,33.77971,-84.402416,2.99973156489,2026-03-09T11:17:11.939512
2026-03-09T11:03:20.939512,13,17,208,33.77971,-84.402416,2.99973156489,2026-03-09T11:03:28.939512
2026-03-09T11:03:20.939512,13,17,418,33.77971,-84.402416,2.99973156489,2026-03-09T11:03:55.939512
2026-03-09T11:03:20.939512,13,17,206,33.77971,-84.402416,2.99973156489,2026-03-09T11:04:54.939512
2026-03-09T11:03:20.939512,13,17,209,33.77971,-84.402416,2.99973156489,2026-03-09T11:07:01.939512
2026-03-09T11:03:20.939512,13,17,210,33.77971,-84.402416,2.99973156489,2026-03-09T11:12:14.939512
2026-03-09T11:03:20.939512,13,17,211,33.77971,-84.402416,2.99973156489,2026-03-09T11:12:44.939512
2026-03-09T11:03:20.939512,13,17,212,33.77971,-84.402416,2.99973156489,2026-03-09T11:14:44.939512
2026-03-09T11:03:20.939512,13,17,213,33.77971,-84.402416,2.99973156489,2026-03-09T11:15:30.939512
2026-03-09T11:03:20.939512,3,17,195,33.7865,-84.39342,27.99973154193,2026-03-09T11:06:41.939512
2026-03-09T11:03:20.939512,3,17,196,33.7865,-84.39342,27.99973154193,2026-03-09T11:07:22.939512
2026-03-09T11:03:20.939512,3,17,208,33.7865,-84.39342,27.99973154193,2026-03-09T11:08:15.939512
2026-03-09T11:03:20.939512,3,17,418,33.7865,-84.39342,27.99973154193,2026-03-09T11:08:42.939512
2026-03-09T11:03:20.939512,3,17,206,33.7865,-84.39342,27.99973154193,2026-03-09T11:09:41.939512
2026-03-09T11:03:20.939512,3,17,209,33.7865,-84.39342,27.99973154193,2026-03-09T11:11:48.939512
2026-03-09T11:03:20.939512,3,17,210,33.7865,-84.39342,27.99973154193,2026-03-09T11:17:01.939512
2026-03-09T11:03:20.939512,3,17,211,33.7865,-84.39342,27.99973154193,2026-03-09T11:17:31.939512
2026-03-09T11:03:20.939512,3,17,212,33.7865,-84.39342,27.99973154193,2026-03-09T11:04:55.939512
2026-03-09T11:03:20.939512,3,17,213,33.7865,-84.39342,27.99973154193,2026-03-09T11:05:41.939512
2026-03-09T11:03:50.939941,13,17,195,33.77986,-84.40261,0,2026-03-09T11:17:00.939941
2026-03-09T11:03:50.939941,13,17,196,33.77986,-84.40261,0,2026-03-09T11:17:41.939941
2026-03-09T11:03:50.939941,13,17,208,33.77986,-84.40261,0,2026-03-09T11:03:58.939941
2026-03-09T11:03:50.939941,13,17,418,33.77986,-84.40261,0,2026-03-09T11:04:25.939941
2026-03-09T11:03:50.939941,13,17,206,33.77986,-84.40261,0,2026-03-09T11:05:24.939941
2026-03-09T11:03:50.939941,13,17,209,33.77986,-84.40261,0,2026-03-09T11:07:31.939941
2026-03-09T11:03:50.939941,13,17,210,33.77986,-84.40261,0,2026-03-09T11:12:44.939941
2026-03-09T11:03:50.939941,13,17,211,33.77986,-84.40261,0,2026-03-09T11:13:14.939941
2026-03-09T11:03:50.939941,13,17,212,33.77986,-84.40261,0,2026-03-09T11:15:14.939941
2026-03-09T11:03:50.939941,13,17,213,33.77986,-84.40261,0,2026-03-09T11:16:00.939941
2026-03-09T11:03:50.939941,3,17,195,33.78654,-84.39246,0,2026-03-09T11:07:00.939941
2026-03-09T11:03:50.939941,3,17,196,33.78654,-84.39246,0,2026-03-09T11:07:41.939941
2026-03-09T11:03:50.939941,3,17,208,33.78654,-84.39246,0,2026-03-09T11:08:34.939941
2026-03-09T11:03:50.939941,3,17,418,33.78654,-84.39246,0,2026-03-09T11:09:01.939941
2026-03-09T11:03:50.939941,3,17,206,33.78654,-84.39246,0,2026-03-09T11:10:00.939941
2026-03-09T11:03:50.939941,3,17,209,33.78654,-84.39246,0,2026-03-09T11:12:07.939941
2026-03-09T11:03:50.939941,3,17,210,33.78654,-84.39246,0,2026-03-09T11:17:20.939941
2026-03-09T11:03:50.939941,3,17,211,33.78654,-84.39246,0,2026-03-09T11:17:50.939941
